class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,s,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,o,y,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
p,f,s,n,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,f,s,e,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,f,y,e,f,f,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,p
p,f,y,n,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,f,s,e,f,f,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,o,s,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
e,x,s,o,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,x,s,n,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,o
p,o,s,e,f,f,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,p
p,f,y,n,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
e,o,o,w,f,n,f,w,b,gh,e,o,s,s,w,w,p,w,t,p,w,o,g
p,x,y,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
e,o,o,w,f,n,f,w,b,gh,e,o,o,s,w,w,p,w,t,p,w,o,g
p,x,s,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,o,s,n,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,x,s,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,o,s,n,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,f,s,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,f,s,e,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,p
p,o,s,n,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,f,s,e,f,f,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,o,y,e,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,o,y,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,f,y,n,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
e,o,s,g,f,n,f,w,b,w,e,o,s,o,w,w,p,w,t,p,w,o,g
p,x,y,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,x,s,e,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,f,y,e,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
e,o,s,w,f,n,f,w,b,gh,e,o,o,s,w,w,p,w,t,p,w,o,g
p,f,y,e,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,x,s,e,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,p
p,f,y,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,o
p,x,s,e,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,d
p,f,y,e,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
e,o,o,g,f,n,f,w,b,p,e,o,o,s,w,w,p,w,t,p,w,o,g
p,o,y,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,o,s,e,f,f,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
p,x,s,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
e,o,s,w,f,n,f,w,b,gh,e,o,s,o,w,w,p,w,t,p,w,o,g
p,f,s,e,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,o,s,e,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,o,y,n,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,o
p,o,y,e,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,o,y,n,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,f,s,e,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,o,y,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,o,y,e,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
e,o,s,g,f,n,f,w,b,gh,e,o,o,s,w,w,p,w,t,p,w,o,g
p,x,s,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,f,s,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
p,f,s,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,o,y,n,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
e,o,s,w,f,n,f,w,b,p,e,o,o,o,w,w,p,w,t,p,w,o,g
p,f,s,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,p
p,f,s,e,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,d
p,f,y,e,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,d
p,x,s,n,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,o
p,f,s,n,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,f,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,f,s,e,f,o,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,d
p,o,y,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,o,s,n,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,x,s,e,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,f,s,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,o
p,o,s,e,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,o,s,n,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,x,y,e,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,x,y,e,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
p,f,y,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
p,o,y,n,f,o,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,o
p,x,s,n,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,d
p,x,s,e,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,p
p,o,y,e,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
e,x,o,g,f,n,f,w,b,w,e,o,s,o,w,w,p,w,t,p,w,o,g
p,f,y,e,f,f,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,x,s,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,o
p,x,y,e,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,f,y,n,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,x,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
p,x,s,e,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,f,y,e,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,f,y,n,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,x,s,e,f,f,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,o,s,o,p,w,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,o
p,f,s,n,f,f,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,o
p,f,s,n,f,o,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
p,x,s,n,f,o,f,c,n,b,t,o,s,s,p,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,o,o,w,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,o,f,c,n,b,t,o,s,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,s,o,w,p,p,w,o,e,w,v,o
p,x,s,n,f,f,f,c,n,b,t,o,o,o,p,w,p,w,o,e,w,v,p
e,o,o,w,f,n,f,w,b,p,e,o,o,o,w,w,p,w,t,p,w,o,g
p,x,s,n,f,f,f,c,n,b,t,o,s,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,o,o,w,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,o,s,w,w,p,w,o,e,w,v,d
p,f,y,n,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,o,s,s,w,w,p,w,o,e,w,v,o
p,f,s,n,f,f,f,c,n,b,t,o,s,o,p,p,p,w,o,e,w,v,d
p,f,y,e,f,o,f,c,n,b,t,o,o,s,p,w,p,w,o,e,w,v,p
e,o,s,n,f,n,a,c,b,o,e,o,s,s,o,o,p,o,o,p,o,v,o
p,f,s,e,f,f,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,p
p,x,s,e,f,o,f,c,n,b,t,o,o,o,p,p,p,w,o,e,w,v,o
p,f,y,n,f,o,f,c,n,b,t,o,s,o,w,w,p,w,o,e,w,v,o
p,f,y,e,f,o,f,c,n,b,t,o,o,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,o,o,s,p,p,p,w,o,e,w,v,o
